"data","Val0","Val1","Val2","ttype","cellnames","gmm_cluster"
"Ephys",-0.0293287512012974,-0.028728874035105,-0.000203692581664846,"Pvalb","20180726_sample_5",3
"Ephys",-0.0305847040699499,-0.0297180614210986,0.00222978072897751,"Pvalb","20180726_sample_6",3
"Ephys",-0.0291529970751755,-0.0294967161198318,0.00355987780511994,"Pvalb","20180726_sample_7",3
"Ephys",-0.0316228231592214,-0.0334839957251609,-0.00228630107261842,"Pvalb","20180817_sample_2",3
"Ephys",-0.0310506412285507,-0.0322471538420443,-0.000845566497529022,"Pvalb","20180817_sample_3",3
"Ephys",-0.0137012840261911,-0.00329842615999851,-0.0132282631757246,"Pvalb","20180817_sample_4",1
"Ephys",-0.0297519888219496,-0.0304566231322607,0.000492302200336775,"Pvalb","20180817_sample_5",3
"Ephys",0.0259211020269492,-0.0132097794535748,0.00591248161391197,"IT","20180817_sample_6",2
"Ephys",-0.0233683327935815,-0.0199894860371147,-0.0121808381481859,"Pvalb","20180817_sample_7",1
"Ephys",-0.0108689325393247,0.0316103260181007,0.0363404662798664,"Sst","20180820_sample_1",4
"Ephys",0.0310119961969368,-0.017253114299051,0.0092307049075452,"IT","20180820_sample_2",2
"Ephys",-0.00862152316542599,0.0334097832211623,0.0324558541639825,"Sst","20180820_sample_3",4
"Ephys",-0.0080050541570146,0.0283095469431084,0.025120658745111,"Sst","20180820_sample_4",4
"Ephys",-0.0181219685519027,-0.00458685062170605,-0.00383793091700977,"Sst","20180820_sample_5",1
"Ephys",0.0276175583384345,-0.0151627212224161,0.013245405627394,"IT","20180820_sample_6",2
"Ephys",-0.0156067351546081,0.00679973322355661,0.0238727319038264,"Sst","20180820_sample_7",4
"Ephys",-0.028303138502757,-0.0263562266731376,0.00102868769466826,"Pvalb","20180822_sample_1",3
"Ephys",-0.0266428229871912,-0.0213072812303004,-0.000261465725576401,"Pvalb","20180822_sample_2",3
"Ephys",-0.0300502385344381,-0.0311546234574662,-0.00157356470029088,"Pvalb","20180822_sample_3",3
"Ephys",-0.0283942331323637,-0.0263948857695623,-0.000568833637417323,"Pvalb","20180822_sample_4",3
"Ephys",-0.0275356063466856,-0.0251676459055075,-0.00194439830811933,"Pvalb","20180822_sample_6",3
"Ephys",-0.0308871615370228,-0.0310979079547241,0.000507536764067609,"Pvalb","20180822_sample_7",3
"Ephys",-0.0245345686282276,-0.0148377604399506,0.00543776069090883,"Pvalb","20180828_sample_2",1
"Ephys",-0.0294545321497313,-0.0278703834640359,-5.93874653134074e-05,"Pvalb","20180828_sample_3",3
"Ephys",0.0319920439633932,-0.0188491701861509,0.0121968959274123,"IT","20180828_sample_4",2
"Ephys",-0.0297121111716757,-0.0297608432208251,-0.000900935179044335,"Pvalb","20180828_sample_5",3
"Ephys",-0.0281723211347712,-0.0265365694536637,-0.00139349507771829,"Pvalb","20180828_sample_6",3
"Ephys",0.0304175520881349,-0.0170831015809749,0.0102216460725829,"IT","20180828_sample_8",2
"Ephys",-0.00986245693642688,0.0310971122355136,0.0352968322628124,"Sst","20180829_sample_1",4
"Ephys",-0.00945954860218448,0.0301561401163097,0.0324543278730753,"Sst","20180829_sample_2",4
"Ephys",-0.0106719899159434,0.0316264651278134,0.0361731510415165,"Sst","20180829_sample_3",4
"Ephys",-0.00904667430339586,0.0299042502067902,0.0297898963181784,"Sst","20180829_sample_4",4
"Ephys",-0.0111224553873081,0.029379058165813,0.0322364482062784,"Sst","20180829_sample_5",4
"Ephys",-0.00764312180725904,0.026509445712624,0.0214915830493261,"Sst","20180829_sample_6",4
"Ephys",-0.00649622120519753,0.0279021106379762,0.0168868919487805,"Sst","20180829_sample_7",4
"Ephys",0.0340910630696912,-0.0217678215800554,0.0172539951513211,"IT","20180829_sample_8",2
"Ephys",-0.0223338150136391,-0.0161465128438308,-0.00161822805313597,"Pvalb","20180830_sample_1",1
"Ephys",-0.0288396512127357,-0.0271380618427955,-0.00145102140786406,"Pvalb","20180830_sample_2",3
"Ephys",-0.0255902804790566,-0.0212180872134732,-0.00228963817904453,"Pvalb","20180830_sample_5",1
"Ephys",-0.0284152945807041,-0.0266035318726137,-0.00123247583786328,"Pvalb","20180830_sample_6",3
"Ephys",-0.0281677057706943,-0.0265477085644096,-0.00208112190618905,"Pvalb","20180904_sample_1",3
"Ephys",-0.0293082273963862,-0.0305695261825103,-0.00194474251168032,"Pvalb","20180904_sample_2",3
"Ephys",-0.028431324006723,-0.0266577889502433,-0.00193684450480226,"Pvalb","20180904_sample_3",3
"Ephys",-0.0311566781654253,-0.0323575736839527,-0.000285656015067508,"Pvalb","20180904_sample_4",3
"Ephys",-0.0301948446608272,-0.0305867026984121,-0.00151526616668868,"Pvalb","20180904_sample_5",3
"Ephys",-0.0313717994016247,-0.0322989760465105,0.000580793152078365,"Pvalb","20180904_sample_6",3
"Ephys",-0.0298142306631884,-0.030404070261456,-0.00149257534895755,"Pvalb","20180904_sample_7",3
"Ephys",-0.0331471328513407,-0.037157879299383,-0.000760896843608806,"Pvalb","20180904_sample_9",3
"Ephys",-0.00912783769571386,0.0296096169278071,0.0247395748177024,"Sst","20180905_sample_1",4
"Ephys",-0.00880448098242397,0.0302614619788876,0.0290188615357258,"Sst","20180905_sample_2",4
"Ephys",-0.0102027681711865,0.0245423475157999,0.026155679593424,"Sst","20180910_sample_2",4
"Ephys",-0.00763948684455597,0.0259377730330803,0.018323884422911,"Sst","20180910_sample_3",4
"Ephys",-0.00717888386922583,0.0287956937952659,0.0298137642622227,"Sst","20180911_sample_1",4
"Ephys",-0.0125160733683657,0.0109798179114047,0.0187894602954766,"Sst","20180911_sample_2",1
"Ephys",-0.00851243867095897,0.0307889152960623,0.0281871159731703,"Sst","20180911_sample_3",4
"Ephys",-0.00591188272598896,0.0234306196888443,0.0219153630750708,"Sst","20180911_sample_5",4
"Ephys",-0.00288181679526388,0.0229826649696347,0.0139081235115706,"Sst","20180911_sample_6",5
"Ephys",-0.0327854913873547,-0.0354696098119783,0.000225486026868752,"Pvalb","20180912_sample_2",3
"Ephys",-0.0314443062090962,-0.0319967814736445,0.00180297218845707,"Pvalb","20180912_sample_3",3
"Ephys",-0.0317272834793807,-0.0330888481570907,-4.87427706613705e-05,"Pvalb","20180912_sample_6",3
"Ephys",-0.00626885214015489,0.027931273110217,0.0264650828667966,"Sst","20180917_sample_1",4
"Ephys",-0.0274060119860695,-0.0209734342391113,0.00788032096566591,"Pvalb","20180917_sample_2",3
"Ephys",0.0295083768812463,-0.0153877727266357,0.00704226020971834,"IT","20180917_sample_3",2
"Ephys",-0.0263800529212439,-0.0242752238512607,-0.00310381656310744,"Pvalb","20180917_sample_4",3
"Ephys",-0.00909730504559334,0.0286780240695128,0.0273253968143298,"Sst","20180917_sample_5",4
"Ephys",-0.00694224286615982,0.0305116392751847,0.0149726606257021,"Vip","20180918_sample_1",4
"Ephys",-0.00369591042748673,0.0300158020615877,0.00280492210526362,"Vip","20180918_sample_2",5
"Ephys",0.00342167080696985,0.0198650342742435,-0.0338862055721768,"Vip","20180918_sample_3",5
"Ephys",-0.0252223240797571,-0.0207179034682009,-0.00165820933899526,"Pvalb","20180920_sample_2",1
"Ephys",-0.0285842097212993,-0.0266692341447469,-0.00418872846885289,"Pvalb","20180920_sample_3",3
"Ephys",-0.0254467231755197,-0.0212190676391106,-0.00108792659683867,"Pvalb","20180920_sample_4",1
"Ephys",-0.0255302834256409,-0.0204781624237657,-0.000668038345075274,"Pvalb","20180921_sample_2",3
"Ephys",-0.0254532095446386,-0.0216749107399919,-0.00235431875907114,"Pvalb","20180921_sample_3",1
"Ephys",-0.0305343649657797,-0.0308308963283955,-0.00185735231608454,"Pvalb","20180925_sample_9",3
"Ephys",-0.0256534341454455,-0.0241678712636657,-0.00346916840775344,"Pvalb","20180926_sample_1",3
"Ephys",-0.0167282147068376,-0.00693704493394292,0.0030036608335374,"Pvalb","20180926_sample_3",1
"Ephys",-0.0236616010604111,-0.0164288584645174,0.000524908578799901,"Pvalb","20180926_sample_7",1
"Ephys",0.033050503946022,-0.0202998613429886,0.0123480985181884,"IT","20180926_sample_9",2
"Ephys",-0.0292714229460195,-0.0281647266721108,0.00179791414788987,"Pvalb","20180927_sample_1",3
"Ephys",-0.0299986472572036,-0.0314189746854508,-0.00211857551703549,"Pvalb","20180927_sample_2",3
"Ephys",-0.0299842027417105,-0.0308298989957298,-0.00127607865923255,"Pvalb","20180927_sample_4",3
"Ephys",-0.025639962048675,-0.0222411226856277,-0.00165066995352606,"Pvalb","20180927_sample_5",1
"Ephys",-0.0309811955085676,-0.0323176689473819,-0.000889222246282292,"Pvalb","20180927_sample_7",3
"Ephys",0.0277553839923908,-0.0142229730350944,0.00538353957044438,"IT","20180927_sample_9",2
"Ephys",-0.0255424444787765,-0.0225818531961543,-0.00219415288150445,"Pvalb","20181002_sample_2",3
"Ephys",-0.0305185932431435,-0.0312762580192227,-0.00108506007733544,"Pvalb","20181002_sample_3",3
"Ephys",-0.0159276336112518,-0.00116305007987345,-0.00121776592256854,"Pvalb","20181002_sample_4",1
"Ephys",-0.0290897931927684,-0.0285834612046674,-0.000217545850579979,"Pvalb","20181002_sample_5",3
"Ephys",-0.0240223459339103,-0.0139423633271837,0.00944562926697666,"Pvalb","20181002_sample_6",1
"Ephys",0.0282768470665821,-0.0162986659377892,0.00904585554332123,"IT","20181002_sample_7",2
"Ephys",-0.0311532036335284,-0.0316231721194852,-0.000661566393139602,"Pvalb","20181002_sample_8",3
"Ephys",-0.015809177641219,-0.00393193023511494,0.0162494545513911,"Sst","20181002_sample_9",1
"Ephys",-0.0306230077375301,-0.031347064671685,-0.000312864772039794,"Pvalb","20181002_sample_10",3
"Ephys",-0.00414169266026375,0.00966015751074317,0.00591156591012406,"Sst","20181003_sample_2",1
"Ephys",-0.0104097108873471,0.0303685553772301,0.0332801714999446,"Sst","20181003_sample_3",4
"Ephys",-0.0104528743045351,0.0237592405887414,0.0305550476283979,"Sst","20181003_sample_4",4
"Ephys",-0.00881923621273837,0.0306224307848148,0.0244461587554503,"Sst","20181003_sample_5",4
"Ephys",-0.00259540053942955,0.0158634491320361,0.00115218912527221,"Sst","20181003_sample_6",5
"Ephys",-0.0132136009228206,0.0191669911764022,0.021116282282341,"Sst","20181003_sample_7",4
"Ephys",-0.0120563356022725,0.0049586266411182,0.00422677599971619,"Sst","20181003_sample_8",1
"Ephys",-0.0254958860593085,-0.0183887315017618,0.00316297356534067,"Sst","20181003_sample_9",1
"Ephys",-0.0203297998090525,-0.000702580564483402,0.0172788154763335,"Sst","20181003_sample_10",1
"Ephys",-0.0108931723047049,0.0152204687615396,0.00449755099717923,"Sst","20181004_sample_3",1
"Ephys",-0.00963327929893193,0.0280851453318855,0.0294508226708231,"Sst","20181004_sample_5",4
"Ephys",-0.00924096649557005,0.030905991724348,0.0294270848549277,"Sst","20181004_sample_6",4
"Ephys",-0.0235590094515418,-0.0100459539902112,0.010065424683317,"Sst","20181004_sample_8",1
"Ephys",-0.00814698086486638,0.0301993789218793,0.027274408689068,"Sst","20181009_sample_2",4
"Ephys",-0.00800190302412539,0.0272034128715208,0.0206280971204454,"Sst","20181009_sample_3",4
"Ephys",-0.0120466876548501,0.0256137397951411,0.0360980808544119,"Sst","20181009_sample_4",4
"Ephys",-0.00945921217617346,0.0289272663904772,0.0302111287754083,"Sst","20181009_sample_5",4
"Ephys",0.0316192189327163,-0.0182918019132526,0.0101849449077846,"IT","20181009_sample_6",2
"Ephys",-0.00750410671823833,0.0222917975375257,0.020564224810459,"Sst","20181009_sample_7",5
"Ephys",-0.00973137074484027,0.0237116636115947,0.0195419069786656,"Sst","20181010_sample_1",4
"Ephys",-0.00874493034837168,0.0320196499957075,0.030106590286988,"Sst","20181010_sample_3",4
"Ephys",-0.0105255658852272,0.028219000945449,0.0278721866672805,"Sst","20181010_sample_4",4
"Ephys",0.0252379178318103,-0.0128340936336983,0.00480862045373563,"IT","20181010_sample_5",1
"Ephys",-0.00528540986463111,0.0154309531375474,0.0119686284127124,"Sst","20181010_sample_6",5
"Ephys",-0.00583118379815926,0.01847992607973,0.00633449730567173,"Sst","20181010_sample_8",5
"Ephys",-0.0077649919631986,0.0282115729164031,0.0224599640406034,"Sst","20181010_sample_10",4
"Ephys",-0.031005595542594,-0.0331033160055769,-0.00175271249122678,"Sst","20181011_sample_3",3
"Ephys",0.00253013753906779,0.0173609702334242,0.00940150728552416,"Sst","20181011_sample_4",5
"Ephys",-0.0121925532522854,0.0164241557600097,0.0219470020295299,"Sst","20181011_sample_8",4
"Ephys",-0.00774072644804621,0.0208667466901399,0.012342387704596,"Sst","20181011_sample_9",4
"Ephys",-0.0117639379668657,0.0242880684862957,0.0333929067381018,"Sst","20181011_sample_10",4
"Ephys",-0.00676673466060908,0.0237197132875948,0.0170121512048801,"Sst","20181109_sample_1",4
"Ephys",-0.00897073830800566,0.0319576962319561,0.0260297095375361,"Sst","20181109_sample_2",4
"Ephys",-0.00841728574431974,0.0302871934990976,0.0284691399179447,"Sst","20181109_sample_3",4
"Ephys",-0.00741800473373417,0.0313699093292095,0.0226484061177445,"Sst","20181109_sample_5",4
"Ephys",-0.00231851137128697,0.019995360424605,0.018029213780439,"Sst","20181109_sample_7",5
"Ephys",-0.0088648503332262,0.0115081722552168,0.00230849771385549,"Sst","20181109_sample_8",1
"Ephys",-0.00816452992691065,0.0274941692429382,0.018351683410567,"Sst","20181109_sample_9",4
"Ephys",-0.0117635973917869,0.0176436761339164,0.0181545998081093,"Sst","20181109_sample_10",4
"Ephys",-0.0070054380260767,0.0306196270378251,0.0339970151337689,"Sst","20181112_sample_4",4
"Ephys",-0.0110025138284166,0.0105716867418321,0.00327312796248438,"Sst","20181112_sample_6",5
"Ephys",-0.00599413061585433,0.0207723073248643,0.00872350982528985,"Sst","20181112_sample_8",5
"Ephys",-0.00760096838696281,0.0263028318285716,0.0164437419969605,"Sst","20181112_sample_11",4
"Ephys",-0.0165400504926216,-0.00129289141488543,0.00188576135700307,"Pvalb","20181114_sample_1",1
"Ephys",-0.0217600865455611,-0.0146948309611565,0.000942094368403484,"Pvalb","20181114_sample_2",1
"Ephys",-0.0138572799303597,-0.0078627878176349,-0.00316455861052275,"Pvalb","20181114_sample_4",1
"Ephys",-0.0318785684667441,-0.0339708050225248,-0.00172150291688407,"Pvalb","20181116_sample_2",3
"Ephys",-0.0242301101223009,-0.0219322647057939,-0.00306886985373965,"Pvalb","20181116_sample_3",1
"Ephys",-0.030252600462222,-0.0308787212516704,-0.00218399942164427,"Pvalb","20181116_sample_4",3
"Ephys",-0.0160905043827248,-0.00736402653652288,0.00832393751549632,"Pvalb","20181116_sample_5",1
"Ephys",-0.0285468556273978,-0.0274430468383752,-4.61785771267695e-05,"Pvalb","20181116_sample_12",3
"Ephys",-0.00855905687121277,0.0214412663902775,0.0238321787870621,"Sst","20181121_sample_1",4
"Ephys",-0.00797219970872162,0.0202794390979905,0.0126909625957136,"Sst","20181121_sample_2",4
"Ephys",-0.0185492347953628,-0.00824158380034431,-0.00365784938226561,"Pvalb","20181121_sample_3",1
"Ephys",-0.00262566783269048,0.0243761223692732,0.010513234219045,"Sst","20181121_sample_5",4
"Ephys",-0.00846456393812107,0.0162216731508904,0.00133831533981704,"Sst","20181121_sample_6",5
"Ephys",-0.0129768821779091,0.0139691084744313,0.0241351552907383,"Sst","20181121_sample_7",4
"Ephys",-0.00621581461207664,0.0142039189900599,0.014115566725265,"Sst","20181126_sample_2",5
"Ephys",-0.00848377362010413,0.0287883438015711,0.0226246527425704,"Sst","20181126_sample_6",4
"Ephys",-0.00717552985098937,0.024758884529435,0.0200043081113436,"Sst","20181127_sample_1",4
"Ephys",-0.00737033307028271,0.025527486714425,0.0182755136970887,"Sst","20181127_sample_3",4
"Ephys",-0.00734835577814325,0.0212805364159224,0.0142170818488872,"Sst","20181127_sample_4",4
"Ephys",-0.00860431354869309,0.0162168083501845,0.011281187308313,"Sst","20181127_sample_5",4
"Ephys",-0.00523963294763635,0.0174908516417837,-0.00258103477261845,"Sst","20181127_sample_7",5
"Ephys",-0.00763748461447229,0.025565537465613,0.0140014002646666,"Sst","20181129_sample_1",4
"Ephys",0.00404144754645362,0.0179532036085549,0.01247128141952,"Sst","20181129_sample_3",5
"Ephys",-0.00333717721726414,0.0179557735510186,0.0164922702067503,"Sst","20181129_sample_4",4
"Ephys",-0.0102838114392979,0.0271795769549435,0.0244583748021031,"Sst","20181129_sample_5",4
"Ephys",-0.00747238554991311,0.0278416305309677,0.0174079832295357,"Sst","20181129_sample_6",4
"Ephys",-0.00619685819841525,0.0255996254504064,0.014822082829113,"Sst","20181203_sample_2",4
"Ephys",-0.0083720281518515,0.0262110419092768,0.024492875721704,"Sst","20181203_sample_3",4
"Ephys",-0.0125319526655404,0.00854296762871156,0.0112043708923664,"Sst","20181203_sample_4",1
"Ephys",-0.00944179120768891,0.0291437103993668,0.0325406595458604,"Sst","20181203_sample_5",4
"Ephys",-0.0235628847695309,-0.0204732417469209,0.000156557580165644,"Pvalb","20181203_sample_6",1
"Ephys",-0.00924883370826909,0.0265197233100846,0.0293990536663329,"Sst","20181203_sample_7",4
"Ephys",-0.00748661354818382,0.0159189694424334,0.0040708313770098,"Sst","20181203_sample_8",5
"Ephys",-0.0078969055746666,0.0235545983064505,0.0222588829522306,"Sst","20181203_sample_9",4
"Ephys",-0.00271983186954569,0.0244128386663229,0.0262936716698186,"Sst","20181205_sample_1",4
"Ephys",-0.0069021460746269,0.0236115548533145,0.0257945181667262,"Sst","20181205_sample_2",4
"Ephys",-0.0225862171019758,-0.0134160517584774,0.00175277502616633,"Pvalb","20181207_sample_1",1
"Ephys",-0.0264638543633919,-0.0233663662330154,-0.00205614188656735,"Pvalb","20181207_sample_2",3
"Ephys",-0.0298831350829463,-0.0303625953168327,-0.00232552706949761,"Pvalb","20181207_sample_3",3
"Ephys",-0.0269241126345728,-0.0250020050947711,-0.00235400821339486,"Pvalb","20181207_sample_4",3
"Ephys",-0.0226889166504792,-0.0155433437226465,-0.00138444533801466,"Pvalb","20181207_sample_5",1
"Ephys",-0.0256724202859336,-0.0201115173480481,0.00505741707030822,"Pvalb","20181207_sample_7",1
"Ephys",-0.0070710824903863,0.019695600210132,0.0102248409717918,"Sst","20181208_sample_2",4
"Ephys",-0.00820230255525374,0.0259477181458048,0.0250921778212561,"Sst","20181208_sample_3",4
"Ephys",0.00121750151154215,0.0189773902341767,0.0216631395203478,"Sst","20181208_sample_4",5
"Ephys",-0.00840824825436718,0.0322592791563263,0.0257000691267937,"Sst","20181208_sample_5",4
"Ephys",-0.00673967227055547,0.0280609744427969,0.0295530404970329,"Sst","20181208_sample_6",4
"Ephys",-0.0100069203040454,0.0308150094268289,0.0354300839263091,"Sst","20181208_sample_7",4
"Ephys",-0.00787233947094224,0.0210728181291477,0.0105229566198134,"Sst","20181208_sample_8",4
"Ephys",-0.00697156231420328,0.0287798817351874,0.0211208406533662,"Sst","20181208_sample_9",4
"Ephys",-0.00798130579055847,0.0296747106577331,0.0268514310450599,"Sst","20181208_sample_10",4
"Ephys",0.0170724080252327,0.000590256139121504,-0.000862075036300901,"CT","20181211_sample_1",1
"Ephys",-0.018262411823499,-0.00898004323816842,-0.0118689962394607,"Pvalb","20181211_sample_2",1
"Ephys",-0.0298404430876277,-0.0289616694670809,0.000319742508149939,"Pvalb","20181211_sample_4",3
"Ephys",-0.0215347423447556,-0.0211428823592864,-0.0022258006964349,"Pvalb","20181211_sample_6",1
"Ephys",-0.0248838873615162,-0.0211475520666734,-0.00443206615274505,"Pvalb","20181211_sample_7",1
"Ephys",-0.025401760867338,-0.0145488749739204,0.00875471317217741,"Pvalb","20181211_sample_8",1
"Ephys",-0.028753467329032,-0.0297518315293357,-0.00128653523694228,"Pvalb","20181211_sample_9",3
"Ephys",-0.00567217985331969,0.0279929914312328,0.0113198187979034,"Sst","20181213_sample_1",4
"Ephys",-0.00735336188847119,0.0295587129135257,0.0162231082225338,"Sst","20181213_sample_3",4
"Ephys",-0.00668773717273862,0.0110204583074128,0.0165280939556279,"Sst","20181213_sample_4",1
"Ephys",0.0277760822331682,-0.0142533024663214,0.00866627621492459,"IT","20181213_sample_5",2
"Ephys",-0.010499069632544,0.0268845509680486,0.0302104720530416,"Sst","20181213_sample_6",4
"Ephys",-0.00669733184759705,0.023005735021547,0.0175961923092521,"Sst","20181213_sample_7",4
"Ephys",-0.00848487541927584,0.0245912450046211,0.0133053158560054,"Sst","20181214_sample_2",4
"Ephys",-0.0255817101139795,-0.0219571738495357,-0.000257979806894671,"Pvalb","20190108_sample_1",3
"Ephys",-0.0014567777233305,0.0265837934537907,-0.0154173286720013,"Vip","20190108_sample_2",5
"Ephys",0.0305493527361421,-0.0166827328508912,0.00791197165967976,"IT","20190108_sample_3",2
"Ephys",0.00539575983386828,0.0158871377616788,-0.0284678004332373,"Vip","20190108_sample_5",5
"Ephys",-0.00491231649634894,0.0162366526088615,-0.0346449983733235,"Lamp5","20190108_sample_6",5
"Ephys",-0.010377738957326,0.0242872688814024,0.0211631355825132,"Sst","20190109_sample_2",4
"Ephys",-0.00677039150482369,0.0192172866702982,0.00563626861777889,"Sst","20190110_sample_1",4
"Ephys",-0.0127300687557791,0.0182897064026659,0.0216598886185291,"Sst","20190110_sample_3",4
"Ephys",-0.0195280849925559,0.00344723197159415,0.0210608879858796,"Sst","20190110_sample_4",1
"Ephys",0.0303630366977934,-0.0171924692408817,0.00912353499063083,"IT","20190110_sample_6",2
"Ephys",0.0328923714255336,-0.0202309116982771,0.0131910165204209,"IT","20190110_sample_7",2
"Ephys",-0.00232478167112375,0.0296212204629152,-0.0114954258249513,"Vip","20190117_sample_1",5
"Ephys",0.0251065317508327,-0.00886920861528886,0.00198877957423009,"IT","20190117_sample_2",1
"Ephys",-0.00929011139470166,0.0338970992442912,0.0314164299885745,"Sst","20190117_sample_3",4
"Ephys",0.0243480251324026,-0.0111507149817388,0.00452292019375883,"IT","20190117_sample_4",2
"Ephys",-0.00340038580839822,0.0209580704094548,0.0266356442238627,"Sst","20190117_sample_5",4
"Ephys",-0.0285812754227208,-0.0287125121152485,0.00400551691092377,"Pvalb","20190122_sample_1",3
"Ephys",-0.029994435566788,-0.0295860935010073,-0.000650009863523119,"Pvalb","20190122_sample_3",3
"Ephys",-0.0256768278773761,-0.0273880139026046,0.00373802853894589,"Pvalb","20190122_sample_5",3
"Ephys",-0.0294358369937275,-0.0307214394761441,0.00142795459744056,"Pvalb","20190122_sample_9",3
"Ephys",-0.0170491828563996,-0.00634393768366792,-0.00569729854863979,"Pvalb","20190122_sample_10",1
"Ephys",-0.0163616921252147,-0.0124220533643293,-0.00121637389799517,"Pvalb","20190122_sample_12",1
"Ephys",-0.0297410793381278,-0.0275547946587123,0.00437628051979606,"Pvalb","20190122_sample_13",3
"Ephys",-0.0297982877333049,-0.0291255742944736,-0.00332249100948036,"Pvalb","20190122_sample_14",3
"Ephys",-0.0262706525608781,-0.0239039479117314,-0.0056988086915878,"Pvalb","20190122_sample_16",3
"Ephys",-0.0277530307759954,-0.0234062387930424,0.00511345879568104,"Pvalb","20190122_sample_17",3
"Ephys",-0.0205736428313781,-0.0100999164672358,0.0137006782526981,"Pvalb","20190123_sample_5",1
"Ephys",-0.0182030362809117,-0.00263019680680715,0.00673344014390299,"Pvalb","20190123_sample_7",1
"Ephys",-0.0303491583819015,-0.0307841487126909,-0.00174359592529362,"Pvalb","20190123_sample_8",3
"Ephys",-0.0295794258473341,-0.0296299632605542,-0.00236492059680071,"Pvalb","20190124_sample_4",3
"Ephys",-0.0279541285076476,-0.0254604099227503,-0.000919546709496375,"Pvalb","20190128_sample_2",3
"Ephys",-0.029364542151004,-0.0283396312723509,-0.000136084043345871,"Pvalb","20190128_sample_4",3
"Ephys",-0.00206797797058772,0.0350264643653525,-0.00630559438966636,"Lamp5","20190128_sample_6",5
"Ephys",-0.0310291129990414,-0.0322981634014524,-0.00118558319100292,"Pvalb","20190128_sample_7",3
"Ephys",-0.0217124379454242,-0.017601070900054,-0.00282887338793279,"Pvalb","20190128_sample_11",1
"Ephys",-0.025116607684446,-0.0184056670759745,0.000488580221979112,"Pvalb","20190128_sample_12",3
"Ephys",-0.0094200253666387,0.00929150615745197,-0.0143698389862167,"Lamp5","20190130_sample_3",1
"Ephys",-0.0282405524855237,-0.0263679144344693,-0.00440975951774364,"Pvalb","20190130_sample_6",3
"Ephys",0.023876055586641,-0.00807829604419598,-0.000614490445813294,"CT","20190130_sample_8",1
"Ephys",-0.00682882214002331,0.0296518864485764,0.0209103359492637,"Sst","20190130_sample_9",4
"Ephys",-0.0126118209473128,0.0259629605671785,0.0349089832967996,"Sst","20190130_sample_10",4
"Ephys",-0.0276592692700132,-0.02378180202182,0.00132371623306878,"Pvalb","20190130_sample_15",3
"Ephys",-0.00897772485437734,0.0321442386592241,0.0311594737239836,"Sst","20190130_sample_17",4
"Ephys",-0.00444517449188324,0.0216607195896497,0.002820586464954,"Sst","20190130_sample_18",5
"Ephys",-0.00516186876459356,0.0204106209178436,0.00206053407952469,"Sst","20190131_sample_1",5
"Ephys",-0.0254194449183179,-0.024610648099239,-0.00207311980590561,"Pvalb","20190131_sample_3",3
"Ephys",-0.0110516003798833,0.0247773420659091,0.0240843310549414,"Sst","20190131_sample_4",4
"Ephys",-0.0201366001875353,-0.000450319611423093,0.0152363602095055,"Sst","20190131_sample_5",1
"Ephys",-0.0027447060044486,0.0251544933754872,0.0034607507862793,"Sst","20190131_sample_6",5
"Ephys",-0.00972205816053317,0.0293669454026663,0.027216689609709,"Sst","20190131_sample_10",4
"Ephys",-0.0295744903263588,-0.0286739034603719,0.000329209211910768,"Pvalb","20190201_sample_2",3
"Ephys",-0.0312505029084628,-0.0327481331655943,-0.00104042949243107,"Pvalb","20190201_sample_3",3
"Ephys",-0.0163948956986606,-0.00480867806344557,0.00359457304361389,"Pvalb","20190201_sample_4",1
"Ephys",-0.0198678072180345,-0.0112712811250164,0.00259573618571473,"Pvalb","20190201_sample_7",1
"Ephys",-0.0250248492880713,-0.0206203722526027,-0.00254768208393161,"Pvalb","20190201_sample_8",3
"Ephys",-0.0167911778442292,-0.0171278428714228,-0.00354580522389741,"Pvalb","20190201_sample_10",1
"Ephys",-0.00743514018524486,0.0328453811315656,0.0218505022168299,"Sst","20190204_sample_1",4
"Ephys",0.0190638008174009,-0.00509703897739132,-0.00339351632966754,"CT","20190204_sample_2",1
"Ephys",-0.0069404563793978,0.0314679058338196,0.0235973483725748,"Sst","20190204_sample_4",4
"Ephys",-0.0077851247720523,0.0305232596040019,0.016738471656237,"Sst","20190204_sample_5",4
"Ephys",-0.00991807103927611,0.0289889480719484,0.0267940523558602,"Sst","20190204_sample_6",4
"Ephys",-0.0281743962859624,-0.0276168656934448,-0.00174466072680268,"Pvalb","20190204_sample_7",3
"Ephys",-0.0268577334501378,-0.022544621943316,0.000899370425936212,"Pvalb","20190204_sample_8",3
"Ephys",-0.0324936469640978,-0.0355639158328582,-0.00124717683458251,"Pvalb","20190204_sample_9",3
"Ephys",-0.0312703588530731,-0.0325148978481575,-0.000711364336560872,"Pvalb","20190204_sample_10",3
"Ephys",-0.0201474255718474,-0.00310647961517186,0.00984746237396697,"Sst","20190204_sample_11",1
"Ephys",-0.00779828163816836,0.0300856891190253,0.0232455673461561,"Sst","20190204_sample_14",4
"Ephys",-0.0123740439176071,0.0268648443782705,0.0328329980215423,"Sst","20190204_sample_15",4
"Ephys",-0.0124997178144939,0.0285175107530091,0.0378706936500895,"Sst","20190204_sample_16",4
"Ephys",-0.015102358420637,0.0183202725943458,0.0277422180111929,"Sst","20190204_sample_17",4
"Ephys",-0.00446395796222642,0.0294285534646111,0.0131140450408515,"Sst","20190204_sample_18",4
